Snake,Nstar,Nnode,l_median,b_median,Loga_part_p50
1180,324,3,201.6337863934453,-17.134536891245265,7.384493276699029
1181,1051,4,85.21856123034873,6.759081862851409,7.48187363864598
1182,357,5,91.7344701908118,7.4183989397580445,7.975929
1183,8376,16,206.7815005158947,-19.143509924310845,6.852264628523323
1185,886,3,338.16742013472657,-11.961174876433672,7.570542
1186,269,2,179.418857326365,-11.003290991921247,7.3719454
1187,554,4,19.098288393204378,-3.974706545622544,7.839143428571429
1188,616,3,13.558597797993368,1.5848903732611128,7.855770305652174
1189,321,3,19.83405449562377,-4.909763883750136,7.7457995
119,203,3,127.74334441466172,17.926545615408013,8.823201899999999
1190,524,5,40.14842828762848,-4.246188172749813,8.411017075471698
1191,258,4,32.73492012523917,1.893102265955816,8.906433
1192,1987,7,46.23564182982682,16.90797184809087,7.555969815844402
1193,2110,4,65.55161446700245,14.829176786639607,7.598508
1194,676,7,63.26398448756834,7.001646169041642,7.89545626117647
1195,1998,7,71.54823525860917,0.1600380937670757,7.706207801261261
1196,469,4,59.50269182842107,10.043001892881067,7.8862233
1197,200,3,140.99820276861288,-8.71966964707311,9.255141727272727
1198,386,6,241.24685220591448,-1.427740785509696,8.977340248407643
1199,470,7,332.47261800152467,-2.9531220571550296,9.163954173913044
12,453,4,281.74914491176,-34.68685256610155,9.46080098
120,553,3,205.45226981502003,22.582752298832617,9.359279805785125
1204,361,2,31.793469822565136,-7.571551707246933,8.189599257462687
1205,1281,4,38.154559218552826,-3.807917761246488,9.978697
121,445,5,184.3126175568882,21.372579208738948,9.41302172260274
122,285,4,127.33252369713408,29.573232924376462,9.688527466346152
123,249,4,39.945253561975726,63.11973380087925,9.528413950617283
124,821,6,144.29458461031695,63.73212562821408,9.564540009124087
125,413,4,173.4718278767206,16.51137281627805,9.2630263
126,161,3,309.19721869093803,-23.05517066717295,9.088123201612904
127,561,6,175.80837762369794,26.73079713340457,9.497203202261309
128,576,4,176.23977773586353,20.78341462474481,9.105743511450385
129,482,4,154.93153090514733,18.67397543313481,9.4323635
13,295,4,66.26563857894418,39.279392357055386,9.363384296875
130,276,5,117.30653230602006,49.65019057782156,9.702573431034484
131,493,4,67.35956643379048,-9.197812507023396,7.087655
132,423,4,63.50696111628908,-8.38937756186721,8.470931425
133,372,5,129.7145948737969,20.63621854483148,9.418028149068324
134,496,6,52.64635872499771,-10.572811033449106,9.344713876712328
135,165,3,55.50995475776891,-12.956285586027612,9.419678325581396
136,596,10,284.7993775912571,38.55406224539658,9.518803134615384
137,267,4,179.07621902874948,30.946802225763573,9.462655833333336
138,1516,10,133.35169096917667,23.36158307831736,9.499125727272729
139,354,4,135.6249642695206,22.12270232769539,9.357094656488549
14,641,6,320.57087676232027,-37.10927205822368,9.538533265625
140,1189,5,156.64305888711013,24.66735460205284,9.294127122762148
141,427,6,164.14396866450775,28.06472201194678,9.490425791666668
142,332,5,287.266642072204,-6.38324348687857,8.996179072072072
143,475,6,120.85537640261047,-16.86506635405491,9.263164300995026
144,402,5,11.838964134114953,-29.85690529176442,9.682914497005989
145,165,3,308.4513223380755,-15.593703086760422,9.403810322580645
146,438,7,67.25405750086529,29.959246482884467,9.578892073170731
147,397,3,193.26295035823983,-5.237726928436704,7.074055903830645
148,316,5,255.27038315531723,3.5742719441306967,7.201447691139241
149,286,5,250.45622116472583,-29.05944656701387,9.622861
15,531,4,217.6345668910145,13.597476524113407,6.675352623376623
150,511,6,273.8804071288847,-21.68289690506822,9.469480361313868
151,249,3,250.4273407192552,-14.654768181675758,9.160924053691277
152,172,3,263.32275140961184,-16.32412731625265,9.252632666666669
153,798,4,101.1173424847254,-4.036453827301041,6.9008465
154,409,4,97.88414814878436,-1.1673197896975205,6.9906383
155,192,3,276.5354583418042,17.23282395476572,9.447768
156,172,3,64.91175195454503,27.926689601252452,9.550887530612243
157,221,3,37.3241093694768,24.80911708693744,9.554041857142856
158,1750,7,307.3383966044052,0.3939685401320145,7.044908790057804
159,257,3,95.55624682159878,-27.006593107000327,9.348994887096774
16,391,5,293.2541589498106,-40.80232758834086,9.71883956626506
160,544,4,132.30289565037629,-28.535022942125146,9.455171566433568
161,398,6,229.5669907908991,-15.024305185220392,9.362352468085106
162,258,3,133.02371704210498,30.09833206754071,9.442111530864198
163,176,3,294.3568924365185,-26.051719548707005,9.244240018181818
164,534,8,292.9554086679966,-20.968696214325448,9.329233578947369
165,182,3,91.81888676712327,-10.189105098028884,8.483896999999999
166,357,6,119.71945739705782,-22.737462148609044,9.266514619230769
167,491,6,182.4134407918957,-36.165407066886765,9.535285510714283
168,223,3,39.38159806801672,-11.151468305984338,9.306119520547943
169,472,5,316.09348214997937,-9.92001676234652,9.001065341463415
17,171,3,270.58647247762224,20.834829764730447,8.961938923076923
170,243,3,80.00781872899479,8.282750407894493,8.40221
171,175,3,208.8890498299,-35.08779939028713,9.413735
172,298,6,265.8128139132865,6.410365939985385,8.766742
173,420,3,250.41182210292573,10.527051736675949,8.958896
174,167,3,15.479606417533482,-11.9208351086842,9.38323256
175,150,3,42.26563719991745,12.850496208465696,9.295113492537311
176,249,3,227.21992758912523,-44.39809690053599,9.64144824820144
177,466,6,246.22547551295483,-10.630570789665182,9.039912723076924
