Snake,Nstar,Nnode,sri_final_grade,l_median,b_median,parallax_median,Loga_part_p50,median_pml_lsr,median_pmb_lsr
215,81,2,Silver,5.060411080687161,-17.060103304645693,0.647730742438221,9.427881,1.1857826923997763,-1.097838871984164
216,111,2,Gold,44.43268079453981,-11.049159199317364,0.8427064968566094,9.317445928571429,-6.553905810574296,-1.168499388053624
217,195,3,Gold,229.95469633687784,-14.97866244219482,0.6154782778723266,9.351754,-0.7358419537635337,-0.1751897500981781
218,338,2,Silver,260.463616756262,4.943837050960857,0.5572271749219924,8.246031,-6.401987177601827,-0.9536519406049192
219,358,3,Gold,345.051732366996,-1.2357358615043263,0.3748151975234115,6.568250446428571,-1.7422565216155783,-0.2178618571367071
220,180,3,Gold,52.65407141164923,-4.369390492837475,0.4070358582107057,7.071317509433962,-5.220607265770077,-0.001509028729625
221,306,3,Gold,272.6843694495685,2.906901285787133,0.4306261497627682,7.615028015625,-5.35230206136965,-0.3291477026027241
222,129,3,Gold,244.94503647500983,-10.311540556302049,0.6592187950131442,9.033888932291667,-3.4607412270079774,1.5026812624944177
223,710,4,Silver,311.9470145173033,-1.921637411472561,0.35955529722014,6.870184422641509,-4.9387647608622425,-0.2543651675034024
224,365,6,Silver,25.346731420118,-4.15663189949,0.4521998366950251,7.152854741129032,-1.522241557438667,-0.0212869563262118
225,95,2,Bronze,92.10357487754835,0.6545567664422202,0.6314701310879113,6.991261,-6.018886317384883,0.2098569822036396
226,160,2,Bronze,287.3214124723588,-14.119885287078011,0.8129848967078579,9.132415,-6.355384466602235,0.4691052351393994
227,89,2,Bronze,64.03054911365437,-5.50766030389201,0.6608386804869913,8.642796,-7.430203777165762,-0.1215297796862799
228,228,2,Gold,234.5980042915818,0.8413183771821389,0.4057325485202331,7.41016,-2.8122299785968146,0.0330773901719214
229,288,3,Gold,24.42426727346986,-10.908874544097882,0.757688312153312,9.23775753846154,-4.552548482064635,-1.4125384179654756
230,296,3,Gold,43.79873792574926,-10.061581344208475,0.7152688123466076,9.141315,-4.316656424325014,1.4030485856847716
231,609,6,Bronze,256.13627584746666,-13.897403538229105,0.5559692247568659,9.104282911132811,-4.424460687360856,0.2113594128059274
232,335,5,Silver,224.6531395298486,-19.57462677465007,0.82125210854145,9.442695779069767,0.4150355068319789,0.9569995033192236
233,1237,5,Silver,73.43506069566111,1.662874283778021,0.3636587865207889,7.140763651351351,-5.689315791739836,-0.1783276280171327
234,877,5,Gold,65.7213305964781,0.2072065291797732,0.4052703539214759,6.829563874415888,-6.281220995553732,-0.3158180214374051
235,122,2,Silver,329.1791585474301,4.4813293845263455,0.5146698339496342,7.7143974,-2.723616400378182,0.2047542863226998
236,405,4,Silver,318.67308595497485,22.66404674190996,2.420024042744142,9.353016396907217,6.535490061451432,-3.1237938792098454
237,931,5,Gold,37.71509120024525,-1.6830351150325953,0.3687146169672559,6.521274188194444,-3.389562347229196,-0.0403385800803477
238,163,2,Gold,344.1511912188277,-9.211864261010204,0.505733031721296,8.75314,-0.2910729319084317,-0.0499961677730845
239,160,2,Silver,80.76674658432853,-12.220437445357126,0.5161125988123105,9.245781,-4.205263336111185,-0.5313911822121962
240,94,2,Bronze,87.45222197799526,-12.25802803527402,0.4819046184992344,9.379128,-5.37268877147533,-0.021567304697403
241,244,2,Gold,88.97217077218039,-12.33893458062172,0.5560371776741337,9.223254962162162,-5.199253525943279,0.2981307135318856
242,410,3,Gold,94.39444269404204,-12.01584024286718,0.5409714033844935,8.700571,-4.214506205296091,0.1805005202968755
243,107,2,Gold,319.1295820668475,-6.218001492582795,0.459237134460398,8.656687,-3.345709224439513,-0.5960686494135184
244,100,2,Gold,319.33627803784697,-5.973305627363163,0.527417433750313,8.846921,-4.346059590015049,-0.3590050407449441
245,159,3,Gold,164.27069942126602,2.4249307533265654,0.4721838228524715,7.294781732142857,1.3625687566554578,-0.0904770365909599
246,928,6,Bronze,101.74903647206976,-35.66855868755776,1.3188843269589543,9.304364,-3.708763706874721,-3.349720518845519
247,515,6,Silver,114.26035623027953,-27.64578183549752,0.9301231917195756,9.400018200787402,0.757710353822429,-1.99656167406874
248,216,3,Silver,298.94909819500333,-8.058702020100114,0.602464865571197,8.801156865384616,-7.029260228524334,-0.8971162233706984
249,645,8,Silver,266.4584217758454,-24.410775254568623,1.151695841019623,9.232245976190477,-6.804368338272708,3.384494083009626
250,250,4,Silver,297.3314581929199,-2.593593725401018,0.4371497330583893,7.225316406779661,-5.674856001184817,-0.342261391881791
251,218,4,Silver,290.4143434717656,-15.174550301673976,0.7194130915090742,9.056793029411764,-7.694950678506469,-0.2212328203490038
252,360,4,Gold,167.34969890852878,-11.664553874627517,0.6164706164669571,8.828338955,0.1245539749655054,0.079672023113101
253,581,4,Gold,210.779581014958,-0.1803009820424298,0.4793439081603521,7.19921,-0.5006337085306156,-0.5200751068379635
254,393,4,Gold,116.45152373805028,8.560401373481744,0.5828739721879123,8.789344933962264,-3.657503388004367,0.4149299933869539
255,649,6,Gold,301.3180575786764,1.8836491247000728,0.3623124383744986,7.071825937888199,-5.121498765178501,-0.0400269638828725
256,333,4,Silver,265.8346519807794,13.354010806647342,0.6593152737013545,9.221166630208334,-2.911570714928667,-0.2255530543910942
257,270,4,Silver,72.34222176851151,7.192480872093175,0.5455415232534051,8.426984674698796,-6.535721103466049,-0.106302624152742
258,194,3,Gold,28.78087600871644,-17.674807791341152,1.6380537284817145,9.53100504,-1.0618862675523422,-3.1787790264927542
259,112,2,Silver,7.860005362859711,-18.780747551386234,1.3804271331511089,9.286899,0.5292483564678682,-4.987385513417889
260,537,5,Silver,282.1657517884788,-3.371447596889553,0.3589370089958961,6.7452791522346365,-5.994231036645845,-0.2126465307591785
261,487,7,Silver,330.5896632573493,17.29216348250912,1.660340300093016,9.22462188118812,-10.416444218731703,1.9029079134060671
262,333,3,Gold,44.0276157946018,-3.806760052705795,0.4526544709977518,7.167489,-3.671737162143709,-0.1531701275302421
263,643,2,Gold,269.1843551474666,-11.20111178225928,0.9708372493477816,8.92430702419355,-0.6773722712285819,0.6913526872152945
264,453,6,Gold,134.414982987439,-12.830459048898115,0.5993067705124501,8.789994285714286,-1.3517362715625405,-0.6479492648302719
265,880,7,Silver,148.2722424699159,-11.239739689521157,0.5340855506708932,8.38524964197531,-0.2770020621281314,-0.350197106527625
266,292,2,Gold,255.15314560502225,-15.82426801305012,0.7708921633405335,9.100336,-0.7452841423306374,0.3536443520509357
267,382,5,Silver,247.68419786158063,-9.054769846622598,0.6192498726002067,8.927229366013071,-0.8274720598474912,0.0484860097991443
268,980,4,Gold,299.54026568661607,-5.884311671506743,0.7510796169879248,7.925435352785145,-6.663826393532512,-1.2494361360317847
269,937,3,Gold,144.1003767327435,3.5858997996366675,0.5924485856690968,7.496220807692308,0.0460006260201697,-0.6752608358802135
270,224,2,Silver,111.19420701516536,18.90325319791429,2.123764661286521,9.3227916,7.6542323427348915,3.2580620033750503
271,313,4,Silver,251.64173068298635,-8.000801867366391,0.5513534091824644,7.933322821538462,-3.436699683542382,0.3250885260322772
272,663,8,Silver,239.70934441760068,-7.711731472205786,0.4669740218288207,7.504763673880597,-1.730529766402109,0.1905320386206169
273,189,3,Gold,322.3733724731389,26.17793027940981,2.903861802686868,8.312561220192308,0.6282499674994266,-0.1674342555926014
274,419,4,Silver,313.4423438160434,-11.86501335612009,0.6041855839441851,9.014903034482758,-3.150643936836336,-0.6367726774054474
275,241,3,Gold,264.2243335627633,-8.280216276863968,0.5910316797902877,8.051172154435484,-7.366914503831523,1.2360023416750847
276,245,4,Silver,38.80223724087146,-28.585758219927712,1.2812271346397983,9.819208392307692,-7.72025975339115,3.254450652284906
277,582,7,Silver,289.6711623609356,8.407876651127586,1.002270694201304,9.132782327272729,-11.261337556051604,-0.242532212888985
278,146,2,Silver,339.3039732464889,-11.613902697705152,0.6826945036029876,9.219796,-2.2028738765872147,-1.1564366900316467
279,100,2,Gold,81.49407019113129,15.37994657212553,0.8152280356694594,8.9663505,-6.764118580813153,-0.9333373858568208
280,236,4,Silver,4.55943321255077,7.605479499029578,0.6534097400856743,8.884504828947367,-1.8191120102016665,0.2045544026753502
281,137,2,Gold,350.28921118452524,5.409836796275945,0.593904823011387,8.706120394117647,-0.5281328123753832,-0.5039060108477544
282,680,4,Gold,275.3681384457041,1.5188874087391382,0.3668488461339941,7.050124892307692,-5.678806529794799,-0.1091065715911225
283,156,2,Gold,109.41246857121634,-3.5416614443605243,0.5254783423489426,7.370766543820225,-5.382962605536889,-0.2644569623743962
284,343,3,Gold,109.73765218972412,-2.176568298612563,0.484581245628803,7.4497004,-5.393983003172595,0.096217129000264
285,206,3,Gold,316.9692050773681,-6.0846553545912,0.6140176119475753,8.355281,-5.7550992242886565,-0.6346615442585725
286,159,2,Silver,291.1142563768354,-14.887864840623712,1.8484059225376528,9.252556659375,-12.31317351203161,-0.2099773148745016
287,249,4,Silver,264.7938149954129,-11.034096217038869,0.8805707980166236,9.070095948979592,-6.814768449090842,1.0738834424729429
288,744,5,Gold,123.67849569018966,0.9984617747306004,0.3646842903992478,6.862054,-3.451726976471495,0.0446731196431761
289,211,2,Gold,91.24665483165552,-2.5878394972227188,0.3314930633120133,6.828578,-5.524894660992585,-0.1272737615775725
290,344,3,Gold,10.862682640247256,-9.165265560849516,0.5737379675876927,9.014587958333331,-2.3788229060811314,0.1739972988238157
291,208,2,Silver,137.54675367316304,14.82901302345909,0.7578143830215711,9.33339051572327,-0.8889171842214431,0.9741619611181886
292,240,3,Silver,293.01059270925214,5.036896908686318,1.380427815211766,9.00775393220339,-11.76003620172138,-1.167274632807325
293,84,2,Gold,327.8258960664331,-5.593409163513233,0.4833226978002781,8.743206,-1.7305940678259544,0.0444168067671021
294,239,2,Silver,279.5969525258551,-2.137722314735519,0.5485745440758452,8.028017298387097,-7.218604101415631,-0.6991292389923948
295,375,4,Gold,118.4563054892499,-1.5512329229993769,0.4025262435363546,7.2051356140625,-3.4113410637316344,-0.2418321376577936
296,1480,6,Gold,119.80639964768704,-0.0083389382572851,0.3777812352412613,6.901145633333333,-4.305013439452148,-0.1883600011562635
297,1021,5,Gold,108.7876567141978,-0.9247625287113824,0.3658312002968755,7.080007716666667,-4.690357639609297,-0.2277131217478264
298,205,4,Gold,314.924187020021,4.933738380731997,0.7739004058750495,9.067642601694915,-6.934664601579769,0.5163122999792631
299,224,3,Gold,6.351099875106787,10.282860507717848,0.5676791854864494,9.061720970588237,-1.818217234645486,0.6179018739005849
300,147,2,Silver,156.83571671279884,-15.591097809657583,0.8435603209747143,8.989375673076923,0.7550377258992604,-1.6220549978049232
301,445,5,Silver,303.27840097730166,-3.708198523135025,0.8576390745033804,9.082749371428571,-7.906267946731003,-0.7046449432172874
302,187,2,Gold,302.34239504245755,-9.423301045880407,1.5566145138984957,8.773624523809524,-13.893633379956164,-1.8958279612639788
303,120,2,Gold,322.67589713171753,4.8582988715084605,0.622639586096331,8.67410964516129,-4.563320449792916,0.3262880306732345
304,155,3,Gold,89.14020031889223,0.5283405516848113,0.5867199951209022,8.122694926470588,-6.623558534294876,0.0891249461108339
305,399,5,Silver,93.17980340960534,-6.330934197526994,0.8314727702109844,8.99676924226804,-10.546922271813807,0.228597291280038
306,166,2,Silver,86.77287620286023,-3.270469097459967,0.7954662163870492,9.074528,-11.369051728986785,0.739822267050839
307,421,5,Silver,80.95187696331242,-4.258427075885144,0.631953530956766,8.44959440909091,-9.314923495305043,-0.0516365653211636
308,250,4,Silver,16.840475167516807,9.416303500789654,0.6901914869672447,8.853356791366906,0.2893171184371295,0.0176218370876174
309,174,3,Silver,249.4868262884601,-14.503993125939273,1.731144260367848,9.699359103448275,-7.809250700316307,3.054017468255199
310,491,5,Gold,274.4613745343995,-22.73445612990861,2.828731029813531,9.014031095238094,-15.78202775847666,4.648261565743385
311,224,2,Gold,349.9080623080355,-5.692799128253376,0.4711964918190146,8.83287063414634,-0.6902747897375385,-0.5722035433046857
312,201,3,Gold,298.2669322285526,10.670175139226952,0.7868129394622121,9.225347401041669,-5.975377738838999,1.0506610038552262
313,233,3,Gold,353.99393196433493,8.952459229072062,0.6347829231174524,9.118773648305083,-2.6414615203227254,0.3544890040704829
314,177,2,Gold,200.8371573780579,-4.058490719001268,0.492427107053043,7.5990005,1.701873219135352,-0.1945199255538976
315,2174,4,Gold,231.90643245765835,4.073047618654352,0.6132731482277938,8.211104,-2.1263465759707865,-2.0928377030138163
316,569,4,Gold,70.35801552562798,-14.594139783676477,0.6317656660482537,9.270075,-4.7051814545422825,1.1204022816949104
317,303,4,Silver,327.0840945296794,-11.829879335217596,0.5649078957430507,9.464804078125,-2.577771426061534,-1.1453351181794944
318,630,7,Silver,60.84166579735812,-15.138637677900796,0.5692998040785101,9.42014949751244,-4.874622061605233,0.1659426005974126
319,178,2,Silver,55.9982205970357,-19.492036875978272,0.8320314811189358,9.363871966942147,-7.056896104935662,0.3060329564172385
320,237,4,Gold,329.9253153377508,-19.34376633720249,0.8901292676846179,9.218018022727271,-3.922046920911767,-1.4245362372921864
321,205,3,Gold,320.09994464075635,-1.6637461946729877,0.4014179214855869,7.059051763513514,-4.087252525258112,-0.3067779676415222
322,620,4,Gold,325.9815794371892,-1.9548431103704835,0.3596138678822933,6.988941,-4.283059749490369,-0.4956998445006155
323,377,3,Gold,79.8018739802551,3.803618955969305,0.504837111996253,6.930719242138365,-6.339519169609776,0.4438875251041901
324,116,2,Gold,330.9640808398002,-1.4847419793806005,0.3417352325079835,7.054464433333334,-3.0398535632712025,-0.2703891520631241
325,695,3,Gold,330.94086091830377,-1.7126247244121502,0.3828327855692923,6.967274874464286,-3.37458636781874,-0.1823355494557592
326,559,2,Gold,331.5990614852287,-0.656533857614129,0.3687137036943408,6.759539392647059,-3.2878186692083333,-0.1858233562824712
327,405,5,Silver,217.8085884338568,15.228244074672212,1.3416127983974506,9.22539763207547,3.0363618779641577,-0.6199960155123341
328,119,2,Silver,183.093887665802,7.881973830329263,0.4889737582026124,7.6705275,1.7509622435646568,0.2585193963241442
329,566,5,Bronze,309.8664267525349,-13.316766029893888,0.8275924834819886,9.128922684210528,-4.597398625370067,-0.4989033104193583
330,104,2,Gold,241.57798714385336,-0.1989621189660526,0.4154606321165486,7.3183284,-2.643919116324525,-0.2493202307904658
331,413,5,Bronze,282.16848237519537,-14.02253529759276,1.12117165151088,9.022679705583757,-8.44716574438361,0.8155028440606076
332,969,7,Silver,282.61975874219166,2.1811245918952022,0.4416977565839216,6.97374012994012,-6.487164266731089,-0.0764435349442655
333,223,2,Gold,89.57479603290733,-0.2234008562430346,0.3624745562416918,7.092551744308944,-4.637477577034951,-0.0848279256113849
334,1141,4,Gold,80.10519487532213,0.7950844995616422,0.5843489256154843,6.4851103,-6.058271859241856,0.4411459705557757
335,1373,4,Silver,77.83176299336658,2.5509767735489,0.9543751322524424,6.6650624,-8.586892052780309,-0.3022134632076187
336,175,2,Bronze,41.61570646486681,-18.623417973495943,0.7778001525183471,9.40940438034188,-0.9633260954143252,2.148903302038592
337,208,3,Gold,286.6127079795302,-1.943297859184674,0.4142792394140735,7.203878266666666,-5.281165083439712,-0.1421226650902716
338,715,5,Silver,86.7905080614982,1.1935380074712345,0.3372154748202751,7.080992822413792,-5.6648156424650296,0.1082684445972456
339,267,3,Gold,270.8920048307417,-11.448837191073409,0.7349174752176706,9.014526146551724,-6.143700721785278,0.3217881420858649
340,191,2,Gold,14.60123128470456,-26.9531475755036,1.835670189569402,9.111031201754386,-6.217573762116405,-4.36090542956368
341,121,2,Gold,223.81570679428387,-26.93076096242373,1.559798870880606,9.34141346987952,0.5762479129994413,3.9624761466381777
342,300,2,Gold,357.3893742736551,2.927011819792223,0.6610361799216223,7.730125113402062,-1.6320821891802808,5.965001271930002E-5
343,220,3,Silver,163.9807132659055,0.3367183264160975,0.4973647441494779,7.889656620689655,1.448238674000645,-0.0062908699228171
344,402,5,Bronze,331.1498686944284,10.589586782922916,0.9825348990007704,8.965200666666666,-3.954166384846366,0.1210068974308409
345,536,2,Gold,308.84258300634576,-2.294589799406456,1.2825213640472828,8.919102,-11.099375243884545,-0.7461613500350298
346,469,5,Silver,83.58166224434558,5.654584482508844,0.6250189530831577,8.240914354166666,-6.8171914730239465,-0.3476703558016486
347,98,2,Silver,225.79233823656784,-18.986632562763475,0.9058943289586724,9.406546,2.2559747000850594,0.6491970353379266
348,101,2,Gold,259.5992788098941,-5.026639619633164,0.4826353089332686,6.8602514,-4.308820675939212,-0.3016837176015933
349,228,2,Gold,259.9092364614415,-6.721977021121807,0.4921341253593913,7.9569645,-3.97647738583609,0.4269800725094967
350,1675,8,Silver,335.70351536536833,-0.451454773089064,0.4008968696503501,7.199681366966292,-2.653620228055548,-0.2447876030731975
351,148,2,Gold,150.8104371870868,12.598976811220258,0.793787292101007,9.246471,1.052182593924309,1.273159750653258
352,447,2,Gold,9.149935678921182,-2.531928899999222,0.4226372123042108,7.7983904,0.4610232856130783,-0.1198251303398972
353,119,2,Silver,186.2929256898162,-51.34201453812288,3.610735376316676,8.889176069444444,-4.205783582540975,-1.1914020104709957
354,402,5,Silver,50.28234674556602,-3.762798589886489,0.4861157440139851,7.273804348704663,-5.121827331781501,0.0645174772203374
355,528,2,Gold,62.36134489825984,-4.341998741382176,0.5477346258262455,6.9503202,-5.592519058224343,-0.0077893909668385
356,5102,8,Bronze,265.5253616414951,-1.9747686804561813,0.5065220533849197,7.198525821710253,-6.07867206455739,-0.4404593857918003
357,89,2,Silver,54.75217639757974,-6.888098873821751,0.7269019260085496,8.047305,-6.475926839160793,-0.3038366463292423
358,1080,4,Gold,53.02450052387557,-4.357366678579512,0.5630136707600366,7.49786513902439,-5.3121758530085295,0.0052748126596222
359,342,2,Gold,308.3288284492603,12.645962582232444,1.082080792115954,7.909892,-5.830181491364003,0.492462227898938
360,1199,6,Silver,65.40795586268516,1.3660482431091845,0.4503318811439416,6.941441982222222,-4.663466048288576,-0.2257042129755321
361,178,3,Gold,67.64249090016138,0.0970718978973864,0.5337410194820318,8.008722,-5.621763159926692,-0.3447095057939223
362,608,6,Gold,63.08722298017893,4.679612177233093,0.4085038223241299,7.566333774489796,-4.446005648168868,-0.0791839666998538
363,727,6,Gold,64.33445965818439,4.602428275484613,0.3579861944105453,7.218501027687296,-4.577491721116101,-0.0117751986372408
364,200,4,Gold,114.4492741955542,10.465048514535162,0.8507089573794109,9.018903472727272,0.4792724019813242,0.8064944793980781
365,342,5,Bronze,322.3527176168089,-8.490168531879782,0.7082903900741542,9.144852904761905,-2.459639639217432,0.4935308622122766
366,252,4,Silver,160.35081247159098,6.969107799696115,0.5947954188305007,8.6358628,0.736114320193442,0.2849469750738479
367,189,3,Gold,263.9232345530565,-57.35708293649603,1.9336847665720656,9.418544182142856,4.056774040513466,0.4074377607906738
368,446,3,Gold,333.75826781517407,-5.742237716764114,0.8500288368920601,9.204641,0.6563583611504706,1.1247835692359909
369,247,3,Gold,266.6280033122258,-2.422131931673719,0.9059717145307395,8.031275,-9.23831472509109,0.6040514145827527
370,220,3,Gold,217.93379121946143,-0.5022945470318458,0.4253473790774924,7.287378412727272,-1.4096906833817926,-0.2781896835059104
371,228,2,Gold,245.2405074819564,-21.657175939392147,1.050389355418306,9.253853,-2.5652707995300466,2.3578288842648707
372,1007,7,Gold,151.75423153268923,-0.8542559016922446,0.5458496820751915,7.135066947256097,0.2814190291521292,0.1004370592263053
373,340,3,Gold,210.4174063791536,7.302324308011155,0.623131818092367,8.474553451807228,0.7066017936009259,-0.7476676798294145
374,1003,8,Silver,205.6664587284074,5.2735258782337,0.5656540924936242,7.8300132375668445,0.7956576604288365,-0.4998032305723723
375,153,3,Silver,27.091596203779662,-6.693569073840623,0.8576791844040079,9.190195706896551,0.9634326513174012,-0.1559754805594659
376,181,2,Silver,44.45819311120647,-5.730481669525392,0.8330035872986572,8.78267,0.8470520899688161,0.2098250006396205
377,314,3,Gold,119.86873775759328,10.690664882391845,0.733929386366547,9.182589430051816,-4.450693089642467,1.1344686854230317
378,137,2,Gold,193.4760347789833,-60.19529567686952,2.1607266569711903,9.431448957317071,9.899974137323944,-0.4993292086825645
379,142,2,Silver,232.34133898766063,30.092923302284028,2.30666194711109,9.372614,0.2503231061820847,-3.694248201047776
380,481,4,Silver,263.17787842220423,7.034178597138528,0.6511267256095905,8.766870411184211,-5.663947504395167,-0.7751907747075906
381,501,5,Bronze,326.2924230797465,-16.476653209050376,0.8564133463409546,9.38908381896552,-5.902604826503397,-1.5890865556633584
382,599,7,Silver,24.274941030911343,27.54757954507724,1.0488642928349674,9.734195235074628,-4.145494293279856,-0.7499949860743593
383,278,3,Gold,66.09694799498587,-9.246768036916569,0.6662872523815699,9.066218,-2.21014220052545,0.4372900628738203
384,706,5,Bronze,142.81117950356762,-10.05851011292654,1.263273221194164,8.939587181818181,4.919878888838071,-0.134832181846431
385,626,4,Gold,161.74548936373043,-0.5493721783048182,0.7646038958391412,8.646564841409692,3.4255484917542773,-1.30808504400544
386,209,2,Gold,202.2265149720448,-17.452240925312978,1.443549668258976,7.5647446575630255,-3.723844656495285,0.7339417569661598
387,1056,4,Gold,216.55662873659028,-14.820848358642332,1.2602201477384,6.566083061538461,-2.8608923854876007,-0.79226950378264
388,1874,4,Silver,224.4699632901594,-2.4472576744947085,0.8860360671991391,7.016915,-2.8056595246670173,-1.564600159774805
389,2246,9,Silver,307.8062224780715,0.227224493878892,0.390125803056493,7.064270291907515,-4.676391655779905,-0.2511476425202991
390,541,6,Silver,123.0876797700082,7.872958633311852,0.704284711278478,8.999690399628253,-2.834440080988542,0.2358559963713189
391,180,3,Gold,233.8535154685057,21.98005101102132,1.3609070202839302,9.269687147540983,-2.367094595242441,-0.6968823197863165
392,181,3,Gold,327.8601450644842,-26.14804935957696,1.9822565871954656,9.259387265957448,-12.445210730530444,-2.610772871465635
393,98,2,Bronze,135.12071240811298,0.9587508613376224,0.3941374038186759,7.284285,-1.5806481469593732,0.1218588235962717
394,1297,2,Gold,292.39040749530466,-1.7660807131315994,0.7452569952372489,8.648944,-5.978197383608456,0.8724843029371818
395,364,3,Silver,155.76907517385126,-2.845025326389198,0.9091145457406152,8.45439579194631,2.3792268143967163,0.8062446660096064
396,715,4,Gold,18.4053310666644,1.7318631174212424,0.491079540531686,6.555862,-1.31984965897268,0.0537814865993699
397,98,2,Silver,98.11302604001946,-17.72527489833449,0.7766444783147821,9.360732813559322,-3.157393112113492,0.3153729119212013
398,136,2,Gold,80.79625170544406,11.325198696837894,0.9237806837863232,8.556627,-9.795363264825498,-0.3609954973556499
399,583,4,Silver,67.38087572481881,-22.52732794429131,0.9626527041051643,9.522164614754098,-5.119967089755373,0.8000636214903452
400,415,3,Silver,352.48823993395666,-13.68909979341444,0.7301753240425214,9.304169,-0.8283405376182604,-0.3226731148495576
401,472,3,Gold,85.61712069330534,-15.933218268606144,0.7881244768677373,9.216401616858237,-3.1289319244889056,0.0089899129080173
402,188,2,Gold,69.35907099223476,-22.94182723368601,1.1739422950359018,9.411354,-2.8966287488250493,1.6421085093346264
403,307,2,Gold,282.53405614224226,2.810925309852476,0.5631212275739641,7.883740589759037,-6.61822221570058,-0.2640763921651089
404,581,4,Gold,20.718759163495104,-12.117590347814446,0.6215765294876326,8.904154530927835,-2.02256158110678,0.5008390910809042
405,732,4,Silver,216.2988858168841,18.332193737254496,1.716440778262347,8.01616508018868,-3.156723934344932,-3.617206149977744
406,1050,3,Silver,339.5225287332561,-4.032045817073295,0.8537789939668597,8.958384,-5.01845633530232,-0.7146208468811219
407,352,4,Gold,326.5385784058499,-47.68928397041898,1.6213777139014032,9.31853361038961,0.5500489911545539,-5.123712328138257
408,203,2,Gold,144.77823735022784,4.664508028864933,1.0513397462769012,8.24937375,-2.6452300119779286,1.094560207764808
409,175,2,Gold,131.26315964490684,1.4684109179401916,0.5584247377685005,7.702627,-1.6744859821735014,0.4279907212542537
410,123,2,Gold,129.8168086818854,0.8016407035601661,0.5832544419557507,7.778215488095238,-2.690472964042842,0.3381772919948494
411,231,2,Gold,111.93358562105249,10.3201252594429,3.4506631352630084,8.114348,16.26162442328131,0.6251881287913887
412,84,2,Silver,2.046892311530105,-13.55566136547387,0.6970852077583862,9.530724,-1.9025847994756744,-1.805864600676172
413,97,2,Gold,358.8298201505045,-13.991243927076276,0.6760244858430168,9.576256,-1.2873090161369205,-1.0329967021606952
414,249,3,Gold,313.29422986570927,0.9694729525379976,0.6557948483408049,8.468140690298508,-4.490019678410359,-0.4018112786152403
415,228,2,Silver,339.2421799706691,-0.6631551212446212,0.4394640653929241,6.982561,-1.970378174289315,-0.2143119888504759
416,3585,6,Silver,341.6577897462811,-0.9885949684150784,0.429601230781756,7.312208,-1.8069177515872248,-0.262844652268156
417,2797,6,Silver,203.27411871149727,1.4331941917348945,1.419023398968814,6.708162913227513,0.9934722648909996,-1.2465421965698111
418,92,2,Bronze,354.706803646165,7.432729422218363,0.7760119532266772,8.928925300000001,-1.8508039647490668,0.985506871054984
419,263,2,Gold,349.34405916331326,8.874527414261165,0.9520274632351136,9.255464,-4.045430145679539,1.359914430740962
420,154,2,Gold,124.92072980014792,15.964944606052676,1.1723637957810038,8.906696568965517,-0.6941084101328476,2.1525339487350488
421,860,7,Silver,232.24761371205724,-21.785465687035643,2.4977701426135184,9.235671975460122,0.675966741981942,7.76439430482559
422,530,5,Silver,67.21355472935174,5.336983458447525,0.4403953456056521,8.011787436213991,-4.554962861681028,-0.3297885548203407
423,530,3,Gold,72.39568591278007,4.6963804128894,0.4591712193708103,7.673938258078603,-4.75130019020092,0.0233355790514147
424,147,3,Gold,337.41477671934257,-21.20010393362941,0.8132247394971746,9.169963695652177,-0.0098109948198343,-1.2388985914951474
425,160,3,Silver,25.988337196509605,10.558841971363751,0.979663786117192,9.130818034482758,-5.642824868691974,0.0512136524736175
426,1303,6,Gold,285.8131570697269,0.0365863227395702,0.3841019162923245,6.7800817,-7.061406903882989,-0.2241780362019384
427,383,3,Gold,286.0154011144425,0.2898914858977804,0.3503715974283872,6.914668643670886,-6.813438308688223,-0.1755099264135721
428,622,6,Silver,63.84590986258942,44.05657859639588,2.339962795320509,9.185960155172411,-7.420387480328896,-6.678593232587516
429,333,2,Gold,201.1883073558489,6.993335048575396,0.6881875636767983,7.762606578125,1.992278636627189,0.0274914278108271
430,312,3,Silver,209.6691772644396,-21.53264905453633,0.9522094122385332,9.141369571428571,1.7954558674654353,-1.087069966293107
431,397,3,Gold,289.5055113166069,-0.4128422826165563,0.4086208776617772,7.406425017151163,-6.774303697967249,-0.0259208167691556
432,310,3,Gold,226.60277995351765,-2.2938437360913086,0.353908137840012,6.865994228089887,-1.8439146045244343,-0.0811871147890174
433,130,2,Gold,205.9186739415457,-22.210208771271333,1.324647596298704,9.668382805970149,4.206456490865925,1.7321197121971794
434,106,2,Bronze,184.42374615431663,6.106585429165095,0.585371501326341,8.389386,2.300689339782684,-0.1748575645945802
435,361,4,Gold,12.890770781913629,31.55040924895257,2.593991891832629,9.301170428571428,-0.5175661405274772,8.659284859779737
436,657,6,Silver,77.56812645352541,-3.5158334322499365,0.658031220749087,7.94592113375,-6.077374884326904,0.1656186019112444
437,179,2,Silver,76.84558118860319,12.443864641809316,0.8311407378036516,8.831119,-1.7976044145826489,0.9019922153969206
438,277,2,Gold,166.01683806891663,-10.268241604656504,0.8090643890518778,8.184966,1.809943181310628,-0.9131990601482464
439,1577,8,Gold,123.55785460439186,-2.652518309719973,0.5060054374719282,7.440806093804538,-3.5573783848644185,-0.2556526993928627
440,278,2,Gold,130.14858201987636,-1.6676201358331904,0.4392320583634085,6.996723522085889,-2.250333372004385,-0.1877230682843865
441,107,2,Gold,287.6083917749376,4.026303163234732,0.637635348941156,7.8758388,-5.691397239511776,-0.38536478307455
